1006,586
1007,482
1007,563
1010,502
1001,565
1005,569
1002,533
1020,470
1017,586
1015,411
1016,439
1019,424
1011,448
1011,434
1029,456
1026,590
1025,555
1023,426
1027,578
1024,494
1028,436
1032,576
1031,445
1037,423
1033,495
1034,596
1033,559
1034,529
1049,502
1050,479
1049,497
1047,404
1049,504
1042,514
1050,439
1052,416
1055,457
1060,406
1059,592
1059,489
1058,522
1051,518
1066,404
1066,504
1061,504
1068,580
1070,596
1063,538
1066,518
1076,485
1073,471
1072,519
1071,542
1075,496
1071,410
1075,411
1081,593
1085,485
1083,559
1081,464
1089,428
1088,491
1081,424
1100,428
1094,567
1095,536
1098,512
1100,478
1094,571
1098,548
1106,532
1102,588
1102,572
1108,488
1104,463
1102,495
1104,595
1117,412
1118,486
1118,574
1119,575
1116,404
1111,521
1113,582
1126,416
1124,480
1130,489
1126,560
1125,536
1128,466
1122,455
1133,467
1134,552
1132,462
1137,555
1135,449
1136,479
1138,422
1146,574
1147,504
1148,461
1147,431
1146,588
1141,599
1142,578
1158,598
1153,473
1156,582
1153,555
1155,410
1152,415
1153,592
1163,499
1165,560
1170,527
1167,590
1168,519
1166,436
1166,438
1180,523
1175,530
1179,528
1178,499
1176,536
1175,412
1176,484
1184,429
1182,443
1189,446
1189,568
1182,522
1181,566
1190,570
1198,415
1194,586
1198,434
1197,491
1193,473
1194,526
1193,585
1205,426
1203,436
1205,505
1203,561
1207,504
1203,415
1204,458
1213,434
1216,429
1219,590
1218,435
1217,577
1212,461
1212,457
1223,467
1222,546
1225,552
1226,532
1222,438
1228,591
1226,559
1239,450
1231,588
1237,442
1232,459
1239,485
1239,498
1237,437
1245,516
1241,412
1247,527
1242,589
1242,402
1247,556
1246,436
1258,438
1257,469
1256,528
1257,436
1254,416
1253,416
1254,469
1269,562
1264,451
1265,479
1268,575
1270,478
1265,594
1261,419
1272,453
1279,447
1273,598
1276,454
1271,535
1275,493
1273,482
1281,523
1284,502
1284,572
1285,559
1283,478
1283,561
1284,439
1293,446
1300,505
1298,590
1297,571
1300,472
1294,483
1296,492
1306,405
1304,452
1301,434
1306,492
1304,512
1307,577
1304,405
1311,561
1317,530
1312,496
1312,473
1319,404
1312,561
1318,418
1328,551
1325,465
1322,432
1327,556
1330,536
1321,441
1323,595
1331,438
1337,483
1338,402
1340,544
1337,461
1340,499
1334,463
1344,597
1344,553
1346,506
1341,506
1350,493
1343,431
1346,425
1360,564
1359,483
1354,480
1359,516
1355,583
1351,461
1359,535
1365,530
1363,507
1365,469
1361,593
1364,419
1369,472
1363,442
1374,476
1374,591
1375,409
1373,568
1377,526
1380,443
1376,438
1381,527
1386,529
1387,473
1389,436
1386,434
1381,499
1383,566
1393,572
1393,564
1400,586
1397,533
1392,541
1395,492
1394,508
1405,469
1402,439
1401,539
1403,424
1406,473
1406,580
1403,514
1419,554
1419,408
1419,536
1411,577
1412,412
1418,535
1420,553
1424,491
1424,489
1424,523
1422,532
1425,551
1425,599
1430,490
1431,446
1435,549
1432,477
1439,578
1433,595
1439,426
1436,501
1443,470
1448,467
1442,408
1442,463
1444,572
1444,487
1445,529
1453,468
1460,479
1458,467
1451,453
1459,587
1455,455
1455,465
1463,440
1465,595
1466,564
1468,538
1468,480
1465,446
1468,458
1472,480
1476,432
1480,504
1477,579
1471,483
1471,595
1472,576
1485,402
1490,585
1486,403
1483,409
1481,575
1487,443
1490,406
1498,423
1495,544
1492,470
1500,570
1499,493
1495,504
1493,449
