5,97
3,94
2,176
8,130
7,7
10,59
1,71
11,104
18,30
14,108
18,193
19,199
14,28
12,69
25,173
28,145
22,167
21,155
21,102
23,119
30,195
40,193
39,81
39,69
36,185
32,153
32,190
31,62
48,35
47,197
49,183
47,120
43,69
44,135
48,75
60,70
58,194
52,84
55,68
59,109
57,118
59,95
64,151
66,150
66,2
62,51
62,40
70,104
69,88
71,88
72,52
79,129
79,145
79,2
72,11
80,113
87,39
88,19
82,2
82,160
90,160
81,136
81,179
97,2
93,41
100,195
98,178
92,158
100,185
97,186
109,160
107,120
104,47
104,90
110,138
101,90
103,162
111,138
118,10
115,16
111,34
120,176
115,99
115,25
126,114
126,171
128,17
129,151
126,178
122,129
128,166
136,191
135,128
132,88
131,199
135,147
136,13
140,52
146,129
147,180
149,196
149,41
149,151
146,113
142,39
158,56
157,166
158,24
156,151
160,54
156,80
154,179
165,164
164,1
166,91
169,199
163,132
170,6
168,188
175,5
180,102
177,184
177,129
171,195
176,123
174,184
181,132
185,58
189,72
186,17
184,143
184,178
186,121
193,134
198,171
192,64
198,188
200,52
192,87
199,105
210,97
207,168
203,96
204,25
204,175
210,11
202,107
214,32
214,102
216,196
212,24
219,84
213,198
219,100
224,146
228,28
222,26
228,173
228,176
222,176
226,7
240,101
240,71
231,157
234,85
232,144
234,66
232,171
242,177
241,21
248,167
249,21
242,85
249,61
246,140
252,46
258,156
252,72
253,83
256,113
259,161
257,165
261,51
262,57
269,134
262,27
262,164
263,91
270,68
274,76
272,50
276,19
272,190
278,155
272,116
276,54
285,72
284,194
282,1
287,122
284,41
287,146
282,31
292,43
292,194
295,176
299,22
292,39
295,169
297,30
303,163
305,198
302,115
307,177
301,49
303,137
303,116
312,75
316,31
311,95
315,192
320,187
320,82
320,124
323,198
323,1
323,157
328,109
326,121
326,51
329,11
335,27
335,177
335,32
334,116
334,150
332,90
332,132
342,90
342,128
347,2
341,104
349,122
346,44
345,31
357,22
356,133
357,4
354,195
354,194
357,47
352,45
364,104
370,5
364,88
368,154
365,178
362,150
369,156
378,133
380,125
376,154
375,193
378,158
378,97
379,189
389,3
386,2
390,82
382,19
384,194
385,4
386,189
395,49
398,13
397,182
397,51
398,66
398,137
398,28
406,44
401,108
404,97
404,191
403,52
401,148
409,104
414,29
412,36
417,182
417,10
413,175
418,146
416,63
423,120
421,9
423,160
427,38
421,140
427,198
424,41
438,44
438,107
433,129
439,74
440,18
433,14
433,84
449,2
445,153
444,175
442,72
443,166
444,80
450,176
456,33
460,127
454,72
458,45
456,153
458,36
460,78
469,2
461,171
468,139
466,140
467,105
468,189
462,77
472,41
472,27
471,141
478,30
480,164
471,144
480,30
489,161
481,52
486,59
485,56
487,24
490,171
490,190
496,149
498,75
500,192
491,182
493,185
492,32
491,126
