3506,3690
3501,3621
3503,3675
3506,3731
3505,3699
3510,3565
3507,3981
3516,3962
3517,3850
3518,3987
3511,3716
3515,3827
3513,3656
3514,3902
3527,3567
3522,3806
3522,3662
3530,3916
3521,3791
3529,3847
3523,3990
3538,3769
3536,3807
3537,3614
3532,3583
3540,3936
3534,3695
3540,3614
3545,3813
3541,3784
3542,3843
3541,3788
3546,3509
3548,3706
3543,3815
3559,3541
3557,3611
3553,3648
3556,3930
3558,3505
3552,3513
3558,3544
3570,3767
3561,3986
3565,3580
3570,3647
3567,3535
3569,3501
3570,3604
3573,3674
3572,3529
3573,3818
3579,3555
3573,3844
3579,3931
3578,3822
3583,3827
3586,3908
3587,3567
3590,3696
3584,3667
3585,3950
3584,3539
3600,3580
3598,3838
3599,3646
3597,3677
3597,3530
3600,3989
3598,3537
3601,3764
3610,3680
3610,3581
3603,3740
3604,3638
3608,3560
3609,3887
3616,3878
3618,3770
3613,3736
3612,3949
3615,3960
3613,3763
3616,3520
3627,3978
3625,3746
3621,3735
3630,3864
3626,3938
3624,3659
3626,3956
3634,3604
3631,3507
3639,3732
3633,3501
3639,3854
3635,3771
3640,3616
3643,3532
3648,3584
3642,3538
3648,3635
3645,3598
3643,3695
3647,3966
3659,3840
3657,3973
3655,3984
3651,3903
3657,3558
3658,3960
3657,3639
3665,3732
3667,3848
3670,3872
3668,3951
3663,3627
3663,3907
3667,3994
3671,3541
3673,3924
3679,3815
3679,3814
3675,3975
3679,3632
3679,3950
3689,3957
3687,3791
3681,3605
3685,3973
3689,3702
3681,3617
3688,3534
3694,3865
3695,3680
3691,3990
3700,3740
3697,3705
3696,4000
3692,3788
3709,3719
3707,3504
3705,3874
3702,3960
3704,3995
3702,3655
3709,3780
3713,3722
3711,3681
3713,3541
3711,3529
3715,3673
3716,3626
3713,3619
3730,3626
3728,3571
3729,3709
3722,3718
3724,3956
3728,3936
3727,3912
3734,3814
3732,3604
3733,3802
3733,3548
3731,3814
3738,3649
3737,3609
3747,3723
3741,3784
3742,3847
3744,3736
3742,3775
3747,3577
3750,3935
3755,3740
3754,3949
3760,3827
3760,3792
3756,3863
3752,3913
3758,3929
3770,3885
3762,3737
3765,3923
3761,3781
3763,3965
3762,3752
3764,3864
3780,3914
3775,3793
3778,3784
3773,3625
3777,3603
3776,3674
3775,3768
3781,3800
3789,3995
3781,3658
3785,3712
3788,3715
3789,3526
3781,3779
3794,3584
3795,3938
3798,3661
3792,3774
3797,3965
3794,3908
3796,3857
3809,3917
3806,3570
3805,3817
3805,3945
3802,3772
3803,3829
3809,3936
3811,3750
3813,3827
3814,3982
3816,3649
3820,3523
3811,3922
3818,3586
3822,3725
3830,3853
3821,3980
3823,3582
3824,3568
3824,3769
3825,3709
3836,3601
3835,3942
3840,3685
3838,3510
3832,3652
3836,3957
3832,3595
3848,3522
3846,3637
3841,3726
3845,3731
3845,3671
3849,3854
3849,3890
3855,3567
3854,3757
3857,3542
3857,3678
3855,3647
3860,3671
3851,3534
3870,3749
3868,3754
3870,3948
3863,3577
3861,3648
3870,3528
3865,3820
3878,3806
3879,3909
3879,3517
3876,3864
3871,3956
3874,3721
3871,3886
3887,3960
3890,3668
3889,3701
3888,3540
3890,3726
3887,3815
3887,3632
3893,3653
3896,3762
3896,3692
3894,3938
3898,3805
3899,3527
3893,3674
3901,3848
3906,3800
3905,3554
3905,3775
3901,3686
3906,3953
3907,3734
3916,3890
3918,3947
3911,3646
3920,3737
3919,3734
3920,3672
3919,3715
3924,3874
3922,3943
3925,3946
3930,3530
3923,3916
3927,3699
3928,3976
3938,3704
3933,3721
3932,3664
3939,3819
3937,3548
3940,3806
3934,3696
3949,3594
3943,3641
3944,3635
3943,3676
3950,3695
3942,3694
3943,3787
3955,3705
3955,3910
3958,3911
3955,3837
3952,3777
3952,3582
3959,3830
3961,3899
3965,3751
3969,3675
3963,3989
3964,3702
3965,3791
3964,3778
3974,3846
3972,3691
3979,3768
3977,3713
3974,3714
3979,3712
3979,3895
3983,3790
3981,3974
3983,3647
3982,3763
3987,3849
3984,3802
3982,3584
3996,3783
3993,3623
3991,3900
3998,3611
4000,3552
3993,3549
3995,3743
