2007,801
2005,802
2010,802
2008,803
2010,804
2006,804
2001,801
2014,807
2014,808
2018,807
2012,808
2020,806
2017,806
2012,805
2030,811
2025,810
2025,809
2030,812
2024,811
2026,809
2030,810
2036,815
2039,815
2032,815
2034,815
2039,813
2033,816
2031,815
2044,820
2045,819
2044,819
2044,817
2047,817
2046,820
2050,820
2059,821
2057,823
2056,824
2053,824
2051,821
2051,824
2052,821
2061,828
2069,828
2062,828
2065,827
2069,827
2068,825
2070,825
2071,829
2071,831
2075,829
2080,829
2074,830
2076,829
2078,832
2086,833
2085,835
2087,836
2084,835
2083,834
2084,834
2081,835
2094,837
2093,840
2093,839
2094,840
2092,840
2092,837
2096,837
2103,842
2106,844
2108,843
2107,841
2105,843
2102,841
2104,842
2120,846
2113,848
2114,848
2118,847
2112,846
2112,847
2116,848
2128,852
2122,851
2128,849
2123,852
2121,849
2130,850
2125,852
2131,855
2132,856
2137,853
2139,856
2132,853
2135,854
2139,854
2145,860
2148,859
2141,860
2147,858
2150,858
2148,857
2147,857
2151,861
2153,864
2155,864
2153,863
2156,862
2157,862
2155,863
2167,865
2164,866
2169,866
2166,865
2168,865
2161,867
2170,866
2171,869
2178,872
2173,869
2175,871
2171,871
2180,870
2178,871
2181,876
2189,873
2188,874
2186,875
2189,875
2182,875
2188,873
2191,880
2197,878
2200,877
2197,879
2199,880
2199,879
2199,877
2209,882
2204,882
2207,883
2201,884
2209,883
2201,883
2210,883
2213,887
2217,886
2218,887
2220,885
2219,885
2216,886
2213,888
2229,891
2223,889
2226,892
2225,891
2222,890
2222,891
2222,892
2234,894
2238,896
2233,896
2235,894
2238,895
2231,896
2233,894
2247,900
2248,897
2244,898
2246,900
2242,898
2249,899
2250,900
2258,903
2252,904
2260,903
2257,904
2256,902
2257,903
2256,903
2262,908
2266,908
2267,906
2264,907
2270,907
2261,908
2270,906
2279,909
2279,911
2276,910
2273,912
2278,911
2273,909
2275,912
2282,916
2285,915
2285,916
2281,915
2284,915
2289,914
2286,916
2296,917
2292,920
2291,919
2298,919
2299,920
2294,917
2297,917
2302,922
2302,924
2303,922
2303,924
2306,924
2304,923
2309,922
2318,926
2316,926
2320,928
2313,927
2319,928
2313,925
2320,927
2325,931
2323,931
2322,932
2327,931
2325,932
2327,930
2328,931
2338,935
2333,936
2340,936
2332,933
2335,933
2336,933
2340,933
2343,938
2349,939
2345,939
2350,940
2342,940
2345,937
2343,937
2358,941
2355,942
2354,941
2359,943
2360,942
2358,944
2355,941
2370,947
2366,947
2361,948
2368,947
2370,948
2364,946
2367,947
2371,949
2372,949
2377,951
2373,949
2373,952
2380,952
2378,951
2386,954
2386,956
2382,956
2385,955
2389,954
2383,954
2384,956
2400,957
2392,959
2396,960
2393,959
2391,960
2394,959
2395,960
2403,961
2406,963
2408,964
2410,963
2407,963
2405,964
2402,964
2419,966
2417,965
2417,968
2411,965
2419,965
2416,968
2414,968
2426,971
2421,972
2424,969
2425,970
2430,969
2421,970
2427,969
2439,976
2439,974
2440,974
2434,976
2433,975
2435,975
2434,973
2444,980
2441,977
2441,978
2447,977
2446,980
2443,978
2443,977
2457,983
2456,983
2452,982
2454,984
2453,983
2451,982
2459,984
2466,988
2464,988
2461,988
2463,987
2461,987
2470,987
2470,988
2480,990
2478,992
2475,989
2472,990
2478,991
2472,991
2472,992
2485,995
2487,995
2488,994
2486,996
2481,994
2482,994
2482,993
2493,1000
2496,998
2494,998
2495,997
2495,999
2491,998
2498,998
