505,919
509,948
507,545
505,739
503,868
504,885
505,882
514,509
520,811
513,729
520,921
519,593
518,729
516,849
525,774
527,980
530,622
521,569
527,714
522,802
530,833
539,828
536,814
536,606
532,963
539,689
540,649
531,781
544,777
545,572
543,786
544,818
550,520
543,757
542,536
554,593
555,947
552,503
558,598
552,585
560,970
557,847
568,849
568,629
567,777
570,546
568,761
561,628
565,660
577,651
579,698
579,801
574,807
579,617
572,670
572,906
590,709
583,917
590,740
589,821
589,911
584,844
581,685
591,940
600,727
593,757
598,690
600,580
592,814
593,836
603,570
601,565
601,518
601,588
604,522
601,944
609,780
619,935
614,860
615,950
617,701
619,852
617,681
618,628
622,730
625,554
628,878
623,949
627,502
624,568
630,866
638,777
638,599
638,884
639,563
635,811
636,950
637,822
643,785
650,619
641,763
644,824
650,505
647,804
644,656
658,984
652,977
652,924
651,679
652,567
654,783
660,686
668,608
670,902
667,548
665,767
665,763
668,653
668,658
672,758
673,924
674,846
679,944
678,595
673,655
675,634
683,626
682,896
685,695
689,712
687,514
688,592
690,964
697,527
693,935
693,533
697,847
698,753
693,945
699,798
705,561
710,564
710,973
704,822
710,645
704,780
704,881
713,644
718,994
711,729
715,767
716,933
719,973
720,840
729,985
723,753
724,894
725,864
730,971
722,502
721,924
737,877
737,812
740,709
738,651
738,559
734,667
735,755
746,589
745,566
741,697
746,640
746,980
746,768
744,581
759,786
753,577
757,726
754,945
757,584
758,841
754,581
766,905
763,917
770,868
770,691
768,576
764,686
768,876
772,645
778,740
772,813
777,875
778,733
773,918
776,630
782,830
787,504
783,563
790,884
784,538
786,837
783,647
794,503
799,585
799,855
800,864
794,784
794,558
796,641
802,504
804,620
809,638
805,774
802,554
802,850
801,712
816,580
819,604
811,982
814,599
819,517
815,617
812,788
824,966
823,661
821,533
825,591
830,916
822,931
821,856
836,635
837,769
831,889
832,555
834,882
838,559
839,559
847,975
847,862
843,649
845,758
844,521
841,746
844,913
858,726
851,633
857,969
855,546
853,511
851,506
852,905
868,769
863,760
870,797
861,508
869,623
869,978
868,607
880,748
875,653
876,627
873,504
877,971
873,575
875,584
885,676
884,595
881,584
885,812
888,692
885,821
888,919
899,525
899,962
898,964
896,554
893,939
895,551
892,962
906,916
910,856
908,859
902,758
907,649
903,625
909,531
913,726
915,953
914,932
919,876
915,561
915,564
911,703
930,648
926,571
923,862
926,670
928,528
928,506
922,668
935,796
933,973
939,561
932,673
937,854
932,832
931,999
950,510
942,697
949,582
946,867
946,998
948,955
945,725
953,751
958,935
952,663
960,721
957,928
958,734
953,989
964,545
970,572
964,549
967,703
964,771
970,693
968,577
973,677
975,939
975,759
976,935
980,946
975,534
972,970
982,535
990,780
981,868
984,541
990,918
982,725
985,620
998,765
993,531
999,860
995,966
996,532
997,964
996,697
