3510,1401
3501,1403
3506,1401
3509,1404
3503,1403
3505,1404
3503,1401
3513,1406
3514,1407
3514,1408
3520,1405
3512,1408
3512,1405
3518,1408
3522,1410
3523,1412
3527,1409
3521,1410
3523,1410
3526,1409
3530,1410
3533,1414
3532,1415
3538,1413
3537,1416
3533,1415
3532,1416
3539,1415
3541,1420
3543,1419
3542,1417
3546,1420
3542,1419
3550,1418
3550,1419
3551,1423
3554,1423
3551,1424
3557,1422
3558,1423
3552,1422
3554,1422
3570,1426
3565,1427
3561,1427
3564,1425
3566,1425
3569,1426
3565,1425
3578,1429
3572,1430
3572,1429
3580,1429
3575,1430
3576,1432
3573,1430
3586,1433
3584,1436
3589,1433
3582,1435
3590,1435
3583,1433
3581,1434
3596,1437
3594,1437
3600,1438
3599,1437
3595,1439
3599,1439
3592,1439
3604,1442
3609,1444
3604,1441
3610,1442
3603,1441
3602,1441
3605,1441
3611,1447
3616,1447
3616,1448
3613,1448
3619,1445
3617,1445
3613,1445
3625,1451
3624,1449
3624,1450
3627,1452
3629,1450
3623,1450
3621,1449
3640,1453
3632,1456
3635,1455
3636,1455
3633,1454
3634,1453
3638,1453
3643,1460
3650,1458
3648,1460
3641,1458
3647,1460
3649,1457
3645,1460
3659,1461
3652,1463
3659,1462
3654,1464
3654,1462
3653,1463
3653,1462
3669,1465
3668,1468
3666,1467
3667,1465
3665,1467
3670,1467
3661,1465
3672,1470
3677,1470
3676,1469
3676,1471
3671,1471
3671,1469
3674,1472
3683,1475
3687,1475
3685,1473
3684,1473
3684,1474
3683,1476
3682,1473
3695,1480
3694,1477
3692,1479
3694,1479
3693,1478
3699,1477
3695,1477
3702,1483
3701,1483
3708,1483
3710,1481
3703,1483
3704,1483
3704,1482
3712,1488
3718,1488
3719,1485
3716,1485
3716,1487
3715,1486
3719,1488
3729,1492
3730,1490
3726,1492
3726,1489
3725,1489
3729,1489
3727,1492
3740,1496
3740,1494
3734,1494
3736,1493
3736,1494
3739,1493
3737,1494
3747,1497
3750,1500
3745,1499
3749,1497
3744,1497
3749,1500
3745,1497
3753,1501
3754,1502
3753,1504
3757,1504
3759,1501
3756,1504
3759,1503
3765,1505
3765,1507
3762,1508
3761,1508
3769,1506
3769,1507
3768,1505
3780,1512
3778,1510
3776,1510
3778,1509
3773,1511
3774,1511
3772,1511
3783,1514
3783,1515
3787,1513
3790,1516
3787,1515
3784,1516
3786,1515
3800,1517
3796,1517
3792,1518
3793,1520
3798,1520
3791,1518
3791,1519
3809,1521
3802,1521
3806,1522
3806,1521
3803,1522
3803,1523
3801,1523
3815,1528
3814,1526
3819,1526
3816,1527
3811,1526
3816,1526
3818,1526
3826,1532
3824,1531
3828,1530
3829,1530
3821,1531
3825,1529
3824,1532
3838,1535
3834,1534
3832,1535
3831,1535
3833,1534
3833,1535
3838,1533
3842,1540
3842,1537
3842,1539
3850,1540
3847,1539
3845,1538
3846,1538
3855,1543
3853,1544
3853,1543
3855,1544
3858,1543
3855,1542
3852,1543
3868,1546
3863,1548
3861,1547
3868,1545
3867,1545
3862,1547
3865,1547
3874,1550
3876,1552
3877,1549
3880,1549
3872,1550
3876,1550
3872,1552
3889,1554
3882,1553
3890,1554
3881,1556
3889,1555
3888,1555
3889,1556
3891,1560
3899,1559
3892,1559
3891,1557
3895,1559
3898,1557
3896,1557
3903,1563
3906,1562
3909,1562
3908,1561
3908,1562
3904,1562
3901,1563
3918,1566
3911,1565
3914,1568
3915,1566
3912,1567
3917,1568
3919,1567
3922,1572
3922,1570
3922,1569
3924,1570
3926,1571
3930,1569
3929,1570
3940,1576
3939,1575
3934,1576
3939,1573
3934,1575
3932,1576
3938,1573
3944,1579
3941,1579
3946,1578
3943,1579
3943,1577
3941,1580
3950,1577
3951,1584
3957,1582
3954,1583
3953,1581
3958,1582
3952,1581
3954,1584
3967,1587
3970,1585
3962,1586
3966,1585
3966,1587
3962,1585
3963,1585
3973,1589
3973,1590
3972,1590
3977,1589
3978,1589
3972,1589
3975,1591
3989,1593
3984,1593
3985,1594
3986,1593
3981,1593
3981,1594
3990,1593
3999,1599
3999,1598
3993,1597
3999,1597
3992,1599
3998,1597
3998,1600
